=== TCP1 - Processing Speed Tracker - Domino Samples ===
Rolling Type	Sample	Parameters#	Regime	LapsedTime
Domino	20	10 + 2 VPlots	05hz	0.911
Domino	20	10 + 2 VPlots	05hz	1.268
Domino	20	10 + 2 VPlots	05hz	1.121
Domino	20	10 + 2 VPlots	05hz	1.346
Domino	20	10 + 2 VPlots	05hz	1.149
Domino	20	10 + 2 VPlots	05hz	0.897
Domino	20	10 + 2 VPlots	05hz	0.917
Domino	20	10 + 2 VPlots	05hz	0.837
Domino	20	10 + 2 VPlots	05hz	0.87
Domino	20	10 + 2 VPlots	05hz	0.895
Domino	20	10 + 2 VPlots	05hz	0.968
Domino	20	10 + 2 VPlots	05hz	0.855
Domino	20	10 + 2 VPlots	05hz	1.06
Domino	20	10 + 2 VPlots	05hz	0.85
Domino	20	10 + 2 VPlots	05hz	0.9
Domino	20	10 + 2 VPlots	05hz	0.705
Domino	20	10 + 2 VPlots	05hz	0.871
Domino	20	10 + 2 VPlots	05hz	0.983
Domino	20	10 + 2 VPlots	05hz	4.788
Domino	20	10 + 2 VPlots	05hz	1.532
Domino	20	10 + 2 VPlots	05hz	1.334
Domino	20	10 + 2 VPlots	05hz	1.025
Domino	20	10 + 2 VPlots	05hz	1.233
Domino	20	10 + 2 VPlots	05hz	1.24
Domino	20	10 + 2 VPlots	05hz	1.501
Domino	20	10 + 2 VPlots	05hz	1.448
Domino	20	10 + 2 VPlots	05hz	4.368
Domino	20	10 + 2 VPlots	05hz	1.449
Domino	20	10 + 2 VPlots	05hz	0.98
Domino	20	10 + 2 VPlots	05hz	1.403
Domino	20	10 + 2 VPlots	05hz	1.134
Domino	20	10 + 2 VPlots	05hz	1.378
Domino	20	10 + 2 VPlots	05hz	1.313
Domino	20	10 + 2 VPlots	05hz	1.718
Domino	20	10 + 2 VPlots	05hz	1.963
Domino	20	10 + 2 VPlots	05hz	1.058
Discrete	30	12 SPC Windows	05hz	0.868
Discrete	30	12 SPC Windows	05hz	1.516
Discrete	30	12 SPC Windows	05hz	1.609
Discrete	30	12 SPC Windows	05hz	1.89
Discrete	30	12 SPC Windows	05hz	1.932
Discrete	30	12 SPC Windows	05hz	1.324
Discrete	30	12 SPC Windows	05hz	1.8
Discrete	30	12 SPC Windows	05hz	4.365
Discrete	30	12 SPC Windows	05hz	6.502
Discrete	30	12 SPC Windows	05hz	3.661
Discrete	30	12 SPC Windows	05hz	1.171
Discrete	30	12 SPC Windows	05hz	5.105
Discrete	30	12 SPC Windows	05hz	1.926
Discrete	30	12 SPC Windows	05hz	3.271
Discrete	30	12 SPC Windows	05hz	3.91
Discrete	30	12 SPC Windows	05hz	6.579
Discrete	30	12 SPC Windows	05hz	2.337
Discrete	30	12 SPC Windows	05hz	1.513
Discrete	30	12 SPC Windows	05hz	1.843
Discrete	30	12 SPC Windows	05hz	1.639
Discrete	30	12 SPC Windows	05hz	10.698
Discrete	30	12 SPC Windows	05hz	3.262
Discrete	30	12 SPC Windows	05hz	2.576
Discrete	30	12 SPC Windows	05hz	1.682
Discrete	30	12 SPC Windows	05hz	1.82
Discrete	30	12 SPC Windows	05hz	1.905
Discrete	30	12 SPC Windows	05hz	4.771
Discrete	30	12 SPC Windows	05hz	2.17
Discrete	30	12 SPC Windows	05hz	0.969
Discrete	30	12 SPC Windows	05hz	1.207
Discrete	30	12 SPC Windows	05hz	0.78
Discrete	30	12 SPC Windows	05hz	3.079
Discrete	30	12 SPC Windows	05hz	2.476
Discrete	30	12 SPC Windows	05hz	2.659
Discrete	30	12 SPC Windows	05hz	2.705
Discrete	30	12 SPC Windows	05hz	3.53
Discrete	30	12 SPC Windows	05hz	4.192
Discrete	30	12 SPC Windows	05hz	7.288
Discrete	30	10 + 2 VPlots	05hz	1.088
Discrete	30	10 + 2 VPlots	05hz	0.85
Discrete	30	10 + 2 VPlots	05hz	3.993
Discrete	30	10 + 2 VPlots	05hz	0.954
Discrete	30	10 + 2 VPlots	05hz	0.787
Discrete	30	10 + 2 VPlots	05hz	0.765
Discrete	30	10 + 2 VPlots	05hz	0.777
Discrete	30	10 + 2 VPlots	05hz	1.033
Discrete	30	10 + 2 VPlots	05hz	1.287
Discrete	30	10 + 2 VPlots	05hz	1.28
Discrete	30	10 + 2 VPlots	05hz	0.985
Discrete	30	10 + 2 VPlots	05hz	1.543
Discrete	30	10 + 2 VPlots	05hz	5.351
Discrete	30	10 + 2 VPlots	05hz	1.804
Discrete	30	10 + 2 VPlots	05hz	1.465
Discrete	30	10 + 2 VPlots	05hz	1.503
Discrete	30	10 + 2 VPlots	05hz	1.595
Discrete	30	10 + 2 VPlots	05hz	1.277
Discrete	30	10 + 2 VPlots	05hz	1.337
Discrete	30	10 + 2 VPlots	05hz	2.107
Discrete	30	10 + 2 VPlots	05hz	2.961
Discrete	30	10 + 2 VPlots	05hz	2.609
Discrete	30	10 + 2 VPlots	05hz	2.351
Discrete	30	10 + 2 VPlots	05hz	1.966
Discrete	30	10 + 2 VPlots	05hz	8.047
Discrete	30	10 + 2 VPlots	05hz	2.643
Discrete	30	10 + 2 VPlots	05hz	2.098
Discrete	30	10 + 2 VPlots	05hz	1.872
Discrete	30	10 + 2 VPlots	05hz	2.457
Discrete	30	10 + 2 VPlots	05hz	5.889
Discrete	30	10 + 2 VPlots	05hz	2.835
Discrete	30	10 + 2 VPlots	05hz	1.787
Discrete	30	10 + 2 VPlots	05hz	2.108
Discrete	30	10 + 2 VPlots	05hz	1.688
Discrete	30	10 + 2 VPlots	05hz	7.055
Discrete	30	10 + 2 VPlots	05hz	3.391
Discrete	30	10 + 2 VPlots	05hz	3.843
Discrete	30	10 + 2 VPlots	05hz	2.998
Discrete	30	10 + 2 VPlots	05hz	7.966
Discrete	30	10 + 2 VPlots	05hz	3.439
Discrete	30	10 + 2 VPlots	05hz	3.622
Discrete	30	10 + 2 VPlots	05hz	0.686
Discrete	30	10 + 2 VPlots	05hz	0.386
Discrete	30	10 + 2 VPlots	05hz	0.494
Discrete	30	10 + 2 VPlots	05hz	0.695
Discrete	30	10 + 2 VPlots	05hz	0.401
Discrete	30	10 + 2 VPlots	05hz	0.527
Discrete	30	10 + 2 VPlots	05hz	0.602
Discrete	30	10 + 2 VPlots	05hz	0.409
Discrete	30	10 + 2 VPlots	05hz	0.476
Discrete	30	10 + 2 VPlots	05hz	0.524
Discrete	30	10 + 2 VPlots	05hz	0.562
Discrete	30	10 + 2 VPlots	05hz	0.715
Discrete	30	10 + 2 VPlots	05hz	0.79
Discrete	30	10 + 2 VPlots	05hz	0.837
Discrete	30	10 + 2 VPlots	05hz	1.103
Discrete	30	10 + 2 VPlots	05hz	1.08
Discrete	30	10 + 2 VPlots	05hz	1.263
Discrete	30	10 + 2 VPlots	05hz	1.094
Discrete	30	10 + 2 VPlots	05hz	1.174
Discrete	30	10 + 2 VPlots	05hz	1.205
Discrete	30	10 + 2 VPlots	05hz	1.171
Discrete	30	10 + 2 VPlots	05hz	1.393
Discrete	30	10 + 2 VPlots	05hz	0.627
Discrete	30	10 + 2 VPlots	05hz	1.555
Discrete	30	10 + 2 VPlots	05hz	4.751
Discrete	30	10 + 2 VPlots	05hz	1.485
Discrete	30	10 + 2 VPlots	05hz	1.229
Discrete	30	10 + 2 VPlots	05hz	1.913
Discrete	30	10 + 2 VPlots	05hz	2.017
Discrete	30	10 + 2 VPlots	05hz	2.883
Discrete	30	10 + 2 VPlots	05hz	18.822
Discrete	30	10 + 2 VPlots	05hz	2.381
Discrete	30	10 + 2 VPlots	05hz	5.11
Discrete	30	10 + 2 VPlots	05hz	2.863
Discrete	30	10 + 2 VPlots	05hz	3.399
Discrete	30	10 + 2 VPlots	05hz	3.152
Discrete	30	10 + 2 VPlots	05hz	2.48
Discrete	30	10 + 2 VPlots	05hz	2.882
Discrete	30	10 + 2 VPlots	05hz	7.34
Discrete	30	10 + 2 VPlots	05hz	5.982
Discrete	30	10 + 2 VPlots	05hz	5.157
Discrete	30	10 + 2 VPlots	05hz	0.86
Discrete	30	10 + 2 VPlots	05hz	0.403
Discrete	30	10 + 2 VPlots	05hz	0.426
Discrete	30	10 + 2 VPlots	05hz	0.451
Discrete	30	10 + 2 VPlots	05hz	0.52
Discrete	30	10 + 2 VPlots	05hz	0.534
Discrete	30	10 + 2 VPlots	05hz	0.584
Discrete	30	10 + 2 VPlots	05hz	0.476
Discrete	30	10 + 2 VPlots	05hz	0.437
Discrete	30	10 + 2 VPlots	05hz	0.677
Discrete	30	10 + 2 VPlots	05hz	0.797
Discrete	30	10 + 2 VPlots	05hz	0.825
Discrete	30	10 + 2 VPlots	05hz	0.725
Discrete	30	10 + 2 VPlots	05hz	0.791
Discrete	30	10 + 2 VPlots	05hz	1.072
Discrete	30	10 + 2 VPlots	05hz	1.299
Discrete	30	10 + 2 VPlots	05hz	1.239
Discrete	30	10 + 2 VPlots	05hz	1.497
Discrete	30	10 + 2 VPlots	05hz	1.373
Discrete	30	10 + 2 VPlots	05hz	1.394
Discrete	30	10 + 2 VPlots	05hz	1.467
Discrete	30	10 + 2 VPlots	05hz	1.938
Discrete	30	10 + 2 VPlots	05hz	1.314
Discrete	30	10 + 2 VPlots	05hz	1.081
Discrete	30	10 + 2 VPlots	05hz	1.157
Discrete	30	10 + 2 VPlots	05hz	3.699
Discrete	30	10 + 2 VPlots	05hz	0.807
Discrete	30	10 + 2 VPlots	05hz	1.139
Discrete	30	10 + 2 VPlots	05hz	1.594
Discrete	30	10 + 2 VPlots	05hz	1.68
Discrete	30	10 + 2 VPlots	05hz	1.367
Discrete	30	10 + 2 VPlots	05hz	1.121
Discrete	30	10 + 2 VPlots	05hz	1.081
Discrete	30	10 + 2 VPlots	05hz	1.63
Discrete	30	10 + 2 VPlots	05hz	4.67
Discrete	30	10 + 2 VPlots	05hz	1.265
Discrete	30	10 + 2 VPlots	05hz	1.741
Discrete	30	10 + 2 VPlots	05hz	1.087
Discrete	30	10 + 2 VPlots	05hz	1.361
Discrete	30	10 + 2 VPlots	05hz	1.224
Discrete	30	10 + 2 VPlots	05hz	1.353
Discrete	30	10 + 2 VPlots	05hz	1.285
Discrete	30	10 + 2 VPlots	05hz	1.387
Discrete	30	10 + 2 VPlots	05hz	1.835
Discrete	30	10 + 2 VPlots	05hz	2.465
Discrete	30	10 + 2 VPlots	05hz	1.922
Discrete	30	10 + 2 VPlots	05hz	4.673
Discrete	30	10 + 2 VPlots	05hz	2.098
Discrete	30	10 + 2 VPlots	05hz	1.661
Discrete	30	10 + 2 VPlots	05hz	2.146
Discrete	30	10 + 2 VPlots	05hz	2.395
Discrete	30	10 + 2 VPlots	05hz	1.725
Discrete	30	10 + 2 VPlots	05hz	2.525
Discrete	30	10 + 2 VPlots	05hz	6.6
Discrete	30	10 + 2 VPlots	05hz	4.017
Discrete	30	10 + 2 VPlots	05hz	1.552
Discrete	30	10 + 2 VPlots	05hz	4.396
Discrete	30	10 + 2 VPlots	05hz	1.108
Discrete	30	10 + 2 VPlots	05hz	2.412
Discrete	30	10 + 2 VPlots	05hz	1.135
Discrete	30	10 + 2 VPlots	05hz	1.39
Discrete	30	10 + 2 VPlots	05hz	1.34
Discrete	30	10 + 2 VPlots	05hz	1.862
Discrete	30	10 + 2 VPlots	05hz	2.363
Discrete	30	10 + 2 VPlots	05hz	2.603
Discrete	30	10 + 2 VPlots	05hz	3.639
Discrete	30	10 + 2 VPlots	05hz	2.554
Discrete	30	10 + 2 VPlots	05hz	1.92
Discrete	30	10 + 2 VPlots	05hz	2.217
Discrete	30	10 + 2 VPlots	05hz	4.728
Discrete	30	10 + 2 VPlots	05hz	7.495
Discrete	30	10 + 2 VPlots	05hz	1.994
Discrete	30	10 + 2 VPlots	05hz	2.521
Discrete	30	10 + 2 VPlots	05hz	2.459
Discrete	30	10 + 2 VPlots	05hz	3.227
Discrete	30	10 + 2 VPlots	05hz	2.473
Discrete	30	10 + 2 VPlots	05hz	2.831
Discrete	30	10 + 2 VPlots	05hz	6.283
Discrete	30	10 + 2 VPlots	05hz	3.788
Discrete	30	10 + 2 VPlots	05hz	4.631
Discrete	30	10 + 2 VPlots	05hz	0.927
Discrete	30	10 + 2 VPlots	05hz	1.447
Discrete	30	10 + 2 VPlots	05hz	6.381
Discrete	30	10 + 2 VPlots	05hz	19.383
Discrete	30	10 + 2 VPlots	05hz	1.977
Discrete	30	10 + 2 VPlots	05hz	2.669
Discrete	30	10 + 2 VPlots	05hz	2.83
Discrete	30	10 + 2 VPlots	05hz	1.978
Discrete	30	10 + 2 VPlots	05hz	8.359
Discrete	30	10 + 2 VPlots	05hz	11.352
Discrete	30	10 + 2 VPlots	05hz	6.473
Discrete	30	10 + 2 VPlots	05hz	2.848
Discrete	30	10 + 2 VPlots	05hz	3.428
Discrete	30	10 + 2 VPlots	05hz	6.332
Discrete	30	10 + 2 VPlots	05hz	3.189
Discrete	30	10 + 2 VPlots	05hz	2.731
Discrete	30	10 + 2 VPlots	05hz	5.544
Discrete	30	10 + 2 VPlots	05hz	10.561
Discrete	30	10 + 2 VPlots	05hz	5.517
Discrete	30	10 + 2 VPlots	05hz	4.275
Discrete	30	10 + 2 VPlots	05hz	1.688
Discrete	30	10 + 2 VPlots	05hz	4.358
Discrete	30	10 + 2 VPlots	05hz	5.195
Discrete	30	10 + 2 VPlots	05hz	1.199
Discrete	30	10 + 2 VPlots	05hz	1.747
Discrete	30	10 + 2 VPlots	05hz	1.748
Discrete	30	10 + 2 VPlots	05hz	1.473
Discrete	30	10 + 2 VPlots	05hz	1.314
Discrete	30	10 + 2 VPlots	05hz	1.388
Discrete	30	10 + 2 VPlots	05hz	0.73
Discrete	30	10 + 2 VPlots	05hz	1.203
Discrete	30	10 + 2 VPlots	05hz	1.421
Discrete	30	10 + 2 VPlots	05hz	0.957
Discrete	30	10 + 2 VPlots	05hz	4.82
Discrete	30	10 + 2 VPlots	05hz	2.045
Discrete	30	10 + 2 VPlots	05hz	1.38
Discrete	30	10 + 2 VPlots	05hz	1.472
Discrete	30	10 + 2 VPlots	05hz	1.697
Discrete	30	10 + 2 VPlots	05hz	1.369
Discrete	30	10 + 2 VPlots	05hz	1.379
Discrete	30	10 + 2 VPlots	05hz	1.445
Discrete	30	10 + 2 VPlots	05hz	5.099
Discrete	30	10 + 2 VPlots	05hz	1.654
Discrete	30	10 + 2 VPlots	05hz	1.423
Discrete	30	10 + 2 VPlots	05hz	0.29
Discrete	30	10 + 2 VPlots	05hz	0.293
Discrete	30	10 + 2 VPlots	05hz	0.451
Discrete	30	10 + 2 VPlots	05hz	0.711
Discrete	30	10 + 2 VPlots	05hz	0.684
Discrete	30	10 + 2 VPlots	05hz	0.978
Discrete	30	10 + 2 VPlots	05hz	1.414
Discrete	30	10 + 2 VPlots	05hz	1.291
Discrete	30	10 + 2 VPlots	05hz	4.067
Discrete	30	10 + 2 VPlots	05hz	2.116
Discrete	30	10 + 2 VPlots	05hz	1.86
Discrete	30	10 + 2 VPlots	05hz	1.226
Discrete	30	10 + 2 VPlots	05hz	1.875
Discrete	30	10 + 2 VPlots	05hz	1.377
Discrete	30	10 + 2 VPlots	05hz	1.517
Discrete	30	10 + 2 VPlots	05hz	3.832
Discrete	30	10 + 2 VPlots	05hz	1.757
Discrete	30	10 + 2 VPlots	05hz	1.25
Discrete	30	10 + 2 VPlots	05hz	1.976
Discrete	30	10 + 2 VPlots	05hz	2.343
Discrete	30	10 + 2 VPlots	05hz	2.614
Discrete	30	10 + 2 VPlots	05hz	5.768
Discrete	30	10 + 2 VPlots	05hz	0.74
Discrete	30	10 + 2 VPlots	05hz	1.213
Discrete	30	10 + 2 VPlots	05hz	1.339
Discrete	30	10 + 2 VPlots	05hz	1.353
Discrete	30	10 + 2 VPlots	05hz	5.391
Discrete	30	10 + 2 VPlots	05hz	1.539
Discrete	30	10 + 2 VPlots	05hz	2.299
Discrete	30	10 + 2 VPlots	05hz	2.263
Discrete	30	10 + 2 VPlots	05hz	1.339
Discrete	30	10 + 2 VPlots	05hz	1.692
Discrete	30	10 + 2 VPlots	05hz	5.292
Discrete	30	10 + 2 VPlots	05hz	1.585
Discrete	30	10 + 2 VPlots	05hz	2.248
Discrete	30	10 + 2 VPlots	05hz	2.327
Discrete	30	10 + 2 VPlots	05hz	1.908
Discrete	30	10 + 2 VPlots	05hz	2.108
Discrete	30	10 + 2 VPlots	05hz	1.96
Discrete	30	10 + 2 VPlots	05hz	1.639
Discrete	30	10 + 2 VPlots	05hz	1.784
Discrete	30	12 SPC Windows	05hz	0.842
Discrete	30	12 SPC Windows	05hz	1.186
Discrete	30	12 SPC Windows	05hz	1.53
Discrete	30	12 SPC Windows	05hz	1.205
Discrete	30	12 SPC Windows	05hz	1.661
Discrete	30	12 SPC Windows	05hz	2.064
Discrete	30	12 SPC Windows	05hz	1.894
Discrete	30	12 SPC Windows	05hz	4.774
Discrete	30	12 SPC Windows	05hz	1.541
Discrete	30	12 SPC Windows	05hz	2.729
Discrete	30	12 SPC Windows	05hz	1.631
Discrete	30	12 SPC Windows	05hz	3.46
Discrete	30	12 SPC Windows	05hz	2.646
Discrete	30	12 SPC Windows	05hz	2.46
Discrete	30	12 SPC Windows	05hz	6.149
Discrete	30	12 SPC Windows	05hz	4.583
Discrete	30	12 SPC Windows	05hz	2.532
Discrete	30	12 SPC Windows	05hz	2.248
Discrete	30	12 SPC Windows	05hz	2.244
Discrete	30	12 SPC Windows	05hz	6.153
Discrete	30	12 SPC Windows	05hz	4.222
Discrete	30	12 SPC Windows	05hz	2.628
Discrete	30	12 SPC Windows	05hz	1.633
Discrete	30	12 SPC Windows	05hz	3.042
Discrete	30	12 SPC Windows	05hz	1.231
Discrete	30	12 SPC Windows	05hz	1.082
Discrete	30	12 SPC Windows	05hz	1.717
Discrete	30	12 SPC Windows	05hz	1.209
Discrete	30	12 SPC Windows	05hz	2.231
Discrete	30	12 SPC Windows	05hz	4.88
Discrete	30	12 SPC Windows	05hz	1.709
Discrete	30	12 SPC Windows	05hz	2.807
Discrete	30	12 SPC Windows	05hz	2.014
Discrete	30	12 SPC Windows	05hz	1.178
Discrete	30	12 SPC Windows	05hz	2.17
Discrete	30	12 SPC Windows	05hz	5.176
Discrete	30	12 SPC Windows	05hz	1.84
Discrete	30	12 SPC Windows	05hz	2.515
Discrete	30	12 SPC Windows	05hz	2.423
Discrete	30	12 SPC Windows	05hz	2.08
Discrete	30	12 SPC Windows	05hz	2.451
Discrete	30	12 SPC Windows	05hz	11.491
Discrete	30	12 SPC Windows	05hz	1.926
Discrete	30	12 SPC Windows	05hz	2.292
Discrete	30	12 SPC Windows	05hz	5.891
Discrete	30	12 SPC Windows	05hz	2.557
Discrete	30	12 SPC Windows	05hz	3.572
Discrete	30	12 SPC Windows	05hz	1.959
Discrete	30	12 SPC Windows	05hz	1.858
Discrete	30	12 SPC Windows	05hz	0.924
Discrete	30	12 SPC Windows	05hz	0.864
Discrete	30	12 SPC Windows	05hz	5.141
Discrete	30	12 SPC Windows	05hz	2.643
Discrete	30	12 SPC Windows	05hz	1.355
Discrete	30	12 SPC Windows	05hz	3.011
Discrete	30	12 SPC Windows	05hz	2.653
Discrete	30	12 SPC Windows	05hz	3.221
Discrete	30	12 SPC Windows	05hz	5.276
Discrete	30	12 SPC Windows	05hz	3.403
Discrete	30	12 SPC Windows	05hz	3.603
Discrete	30	12 SPC Windows	05hz	3.584
Discrete	30	12 SPC Windows	05hz	0.595
Discrete	30	12 SPC Windows	05hz	1.141
Discrete	30	12 SPC Windows	05hz	9.928
Discrete	30	12 SPC Windows	05hz	1.194
Discrete	30	12 SPC Windows	05hz	1.628
Discrete	30	12 SPC Windows	05hz	1.106
Discrete	30	12 SPC Windows	05hz	0.845
Discrete	30	12 SPC Windows	05hz	1.187
Discrete	30	12 SPC Windows	05hz	1.474
Discrete	30	12 SPC Windows	05hz	4.445
Discrete	30	12 SPC Windows	05hz	2.442
Discrete	30	12 SPC Windows	05hz	2.284
Discrete	30	12 SPC Windows	05hz	1.952
Discrete	30	12 SPC Windows	05hz	1.802
Discrete	30	12 SPC Windows	05hz	1.846
Discrete	30	12 SPC Windows	05hz	4.948
Discrete	30	12 SPC Windows	05hz	2.133
Discrete	30	12 SPC Windows	05hz	2.584
Discrete	30	12 SPC Windows	05hz	2.288
Discrete	30	12 SPC Windows	05hz	2.382
Discrete	30	12 SPC Windows	05hz	4.983
Discrete	30	12 SPC Windows	05hz	2.039
Discrete	30	12 SPC Windows	05hz	2.124
Discrete	30	12 SPC Windows	05hz	1.451
Discrete	30	12 SPC Windows	05hz	3.7
Discrete	30	12 SPC Windows	05hz	0.944
Discrete	30	12 SPC Windows	05hz	1.245
Discrete	30	12 SPC Windows	05hz	1.388
Discrete	30	12 SPC Windows	05hz	1.066
Discrete	30	12 SPC Windows	05hz	1.243
Discrete	30	12 SPC Windows	05hz	1.03
Discrete	30	12 SPC Windows	05hz	1.131
Discrete	30	12 SPC Windows	05hz	1.397
Discrete	30	12 SPC Windows	05hz	1.236
Discrete	30	12 SPC Windows	05hz	1.326
Discrete	30	12 SPC Windows	05hz	4.852
Discrete	30	12 SPC Windows	05hz	1.689
Discrete	30	12 SPC Windows	05hz	1.364
Discrete	30	12 SPC Windows	05hz	1.349
Discrete	30	12 SPC Windows	05hz	1.554
Discrete	30	12 SPC Windows	05hz	1.346
Discrete	30	12 SPC Windows	05hz	1.423
Discrete	30	12 SPC Windows	05hz	4.458
Discrete	30	12 SPC Windows	05hz	1.543
Discrete	30	12 SPC Windows	05hz	1.524
Discrete	30	12 SPC Windows	05hz	1.471
Discrete	30	12 SPC Windows	05hz	2.312
Discrete	30	12 SPC Windows	05hz	1.276
Discrete	30	12 SPC Windows	05hz	0.719
Discrete	30	12 SPC Windows	05hz	0.903
Discrete	30	12 SPC Windows	05hz	0.809
Discrete	30	12 SPC Windows	05hz	1.333
Discrete	30	12 SPC Windows	05hz	1.306
Discrete	30	12 SPC Windows	05hz	1.329
Discrete	30	12 SPC Windows	05hz	4.353
Discrete	30	12 SPC Windows	05hz	1.929
Discrete	30	12 SPC Windows	05hz	2.092
Discrete	30	12 SPC Windows	05hz	1.312
Discrete	30	12 SPC Windows	05hz	2.801
Discrete	30	12 SPC Windows	05hz	2.186
Discrete	30	12 SPC Windows	05hz	5.199
Discrete	30	12 SPC Windows	05hz	2.047
Discrete	30	12 SPC Windows	05hz	3.216
Discrete	30	12 SPC Windows	05hz	2.61
Discrete	30	12 SPC Windows	05hz	1.347
Discrete	30	12 SPC Windows	05hz	1.414
Discrete	30	12 SPC Windows	05hz	2.594
Discrete	30	12 SPC Windows	05hz	5.504
Discrete	30	12 SPC Windows	05hz	0.298
Discrete	30	12 SPC Windows	05hz	0.243
Discrete	30	12 SPC Windows	05hz	0.26
Discrete	30	12 SPC Windows	05hz	0.326
Discrete	30	12 SPC Windows	05hz	0.393
Discrete	30	12 SPC Windows	05hz	0.343
Discrete	30	12 SPC Windows	05hz	0.366
Discrete	30	12 SPC Windows	05hz	0.356
Discrete	30	12 SPC Windows	05hz	0.481
Discrete	30	12 SPC Windows	05hz	0.363
Discrete	30	12 SPC Windows	05hz	0.366
Discrete	30	12 SPC Windows	05hz	0.389
Discrete	30	12 SPC Windows	05hz	0.338
Discrete	30	12 SPC Windows	05hz	0.789
Discrete	30	12 SPC Windows	05hz	0.735
Discrete	30	12 SPC Windows	05hz	0.505
Discrete	30	12 SPC Windows	05hz	0.52
Discrete	30	12 SPC Windows	05hz	4.11
Discrete	30	12 SPC Windows	05hz	0.591
Discrete	30	12 SPC Windows	05hz	0.814
Discrete	30	12 SPC Windows	05hz	0.481
Discrete	30	12 SPC Windows	05hz	0.488
Discrete	30	12 SPC Windows	05hz	0.725
Discrete	30	12 SPC Windows	05hz	0.555
Discrete	30	12 SPC Windows	05hz	0.547
Discrete	30	12 SPC Windows	05hz	0.5
Discrete	30	12 SPC Windows	05hz	0.524
Discrete	30	12 SPC Windows	05hz	0.455
Discrete	30	12 SPC Windows	05hz	0.434
Discrete	30	12 SPC Windows	05hz	0.457
Discrete	30	12 SPC Windows	05hz	0.412
Discrete	30	12 SPC Windows	05hz	0.586
Discrete	30	12 SPC Windows	05hz	0.508
Discrete	30	12 SPC Windows	05hz	0.512
Discrete	30	12 SPC Windows	05hz	10.243
Discrete	30	12 SPC Windows	05hz	0.721
Discrete	30	12 SPC Windows	05hz	0.848
Discrete	30	12 SPC Windows	05hz	0.927
Discrete	30	12 SPC Windows	05hz	0.945
Discrete	30	12 SPC Windows	05hz	4.075
Discrete	30	12 SPC Windows	05hz	1.266
Discrete	30	12 SPC Windows	05hz	1.045
Discrete	30	12 SPC Windows	05hz	1.037
Discrete	30	12 SPC Windows	05hz	1.042
Discrete	30	12 SPC Windows	05hz	0.964
Discrete	30	12 SPC Windows	05hz	1.147
Discrete	30	12 SPC Windows	05hz	0.983
Discrete	30	12 SPC Windows	05hz	0.756
Discrete	30	12 SPC Windows	05hz	0.987
Discrete	30	12 SPC Windows	05hz	1.423
Discrete	30	12 SPC Windows	05hz	1.507
Discrete	30	12 SPC Windows	05hz	4.832
Discrete	30	12 SPC Windows	05hz	1.837
Discrete	30	12 SPC Windows	05hz	1.444
Discrete	30	12 SPC Windows	05hz	1.585
Discrete	30	12 SPC Windows	05hz	1.575
Discrete	30	12 SPC Windows	05hz	1.461
Discrete	30	12 SPC Windows	05hz	1.58
Discrete	30	12 SPC Windows	05hz	1.724
Discrete	30	12 SPC Windows	05hz	4.398
Discrete	30	12 SPC Windows	05hz	1.864
Discrete	30	12 SPC Windows	05hz	1.925
Discrete	30	12 SPC Windows	05hz	1.798
Discrete	30	12 SPC Windows	05hz	3.228
Discrete	30	12 SPC Windows	05hz	0.252
Discrete	30	12 SPC Windows	05hz	0.235
Discrete	30	12 SPC Windows	05hz	0.274
Discrete	30	12 SPC Windows	05hz	0.279
Discrete	30	12 SPC Windows	05hz	0.268
Discrete	30	12 SPC Windows	05hz	0.283
Discrete	30	12 SPC Windows	05hz	0.738
Discrete	30	12 SPC Windows	05hz	0.467
Discrete	30	12 SPC Windows	05hz	0.39
Discrete	30	12 SPC Windows	05hz	0.395
Discrete	30	12 SPC Windows	05hz	0.409
Discrete	30	12 SPC Windows	05hz	0.446
Discrete	30	12 SPC Windows	05hz	0.418
Discrete	30	12 SPC Windows	05hz	0.372
Discrete	30	12 SPC Windows	05hz	0.301
Discrete	30	12 SPC Windows	05hz	0.312
Discrete	30	12 SPC Windows	05hz	0.411
Discrete	30	12 SPC Windows	05hz	0.288
Discrete	30	12 SPC Windows	05hz	0.328
Discrete	30	12 SPC Windows	05hz	0.334
Discrete	30	12 SPC Windows	05hz	0.383
Discrete	30	12 SPC Windows	05hz	0.636
Discrete	30	12 SPC Windows	05hz	0.523
Discrete	30	12 SPC Windows	05hz	3.144
Discrete	30	12 SPC Windows	05hz	0.669
Discrete	30	12 SPC Windows	05hz	0.68
Discrete	30	12 SPC Windows	05hz	0.738
Discrete	30	12 SPC Windows	05hz	0.706
Discrete	30	12 SPC Windows	05hz	0.58
Discrete	30	12 SPC Windows	05hz	1.161
Discrete	30	12 SPC Windows	05hz	1.169
Discrete	30	12 SPC Windows	05hz	1.616
Discrete	30	12 SPC Windows	05hz	1.379
Discrete	30	12 SPC Windows	05hz	1.49
Discrete	30	12 SPC Windows	05hz	1.274
Discrete	30	12 SPC Windows	05hz	1.485
Discrete	30	12 SPC Windows	05hz	4.992
Discrete	30	12 SPC Windows	05hz	1.848
Discrete	30	12 SPC Windows	05hz	1.523
Discrete	30	12 SPC Windows	05hz	1.902
Discrete	30	12 SPC Windows	05hz	1.859
Discrete	30	12 SPC Windows	05hz	1.738
Discrete	30	12 SPC Windows	05hz	3.452
Discrete	30	12 SPC Windows	05hz	1.744
